s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:0000540	neuron	neuron	UBERON:0008833	great auricular nerve	great auricular nerve	474	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0003724	musculocutaneous nerve	musculocutaneous nerve	528	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0008833	great auricular nerve	great auricular nerve	472	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0008833	great auricular nerve	great auricular nerve	473	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0003724	musculocutaneous nerve	musculocutaneous nerve	523	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0003724	musculocutaneous nerve	musculocutaneous nerve	525	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0003724	musculocutaneous nerve	musculocutaneous nerve	526	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0003724	musculocutaneous nerve	musculocutaneous nerve	527	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0003724	musculocutaneous nerve	musculocutaneous nerve	524	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0003724	musculocutaneous nerve	musculocutaneous nerve	529	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0003724	musculocutaneous nerve	musculocutaneous nerve	530	55.21790329073088
CL:0000540	neuron	neuron	UBERON:0001494	ulnar nerve	ulnar nerve	571	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001494	ulnar nerve	ulnar nerve	588	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001494	ulnar nerve	ulnar nerve	554	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001493	axillary nerve	axillary nerve	514	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001493	axillary nerve	axillary nerve	511	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001493	axillary nerve	axillary nerve	510	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001494	ulnar nerve	ulnar nerve	572	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001494	ulnar nerve	ulnar nerve	578	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001494	ulnar nerve	ulnar nerve	586	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001494	ulnar nerve	ulnar nerve	587	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001494	ulnar nerve	ulnar nerve	589	53.74132158428258
CL:0000540	neuron	neuron	UBERON:0001148	median nerve	median nerve	551	49.8518296783901
CL:0000540	neuron	neuron	UBERON:0001148	median nerve	median nerve	550	49.8518296783901
CL:0000540	neuron	neuron	UBERON:0001148	median nerve	median nerve	546	49.8518296783901
CL:0000540	neuron	neuron	UBERON:0001148	median nerve	median nerve	547	49.8518296783901
CL:0000540	neuron	neuron	UBERON:0001148	median nerve	median nerve	548	49.8518296783901
CL:0000540	neuron	neuron	UBERON:0001148	median nerve	median nerve	535	49.8518296783901
CL:0000540	neuron	neuron	UBERON:0001148	median nerve	median nerve	543	49.8518296783901
