s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:0000115	endothelial cell	endothelial cell	UBERON:0001832	sublingual gland	sublingual gland	39	24.188255054192723
CL:0000115	endothelial cell	endothelial cell	UBERON:0001736	submandibular gland	submandibular gland	56	24.188255054192723
UBERON:0004923	organ component layer	mucosa of the lip	UBERON:0003729	mouth mucosa	mouth mucosa	15	23.23123834378874
CL:0000115	endothelial cell	endothelial cell	UBERON:0001831	parotid gland	parotid gland	20	20.97017774362834
CL:0000192	smooth muscle cell	smooth muscle cell	UBERON:0001832	sublingual gland	sublingual gland	52	15.07935845656079
CL:0000192	smooth muscle cell	smooth muscle cell	UBERON:0001736	submandibular gland	submandibular gland	70	15.07935845656079
CL:0000451	dendritic cell	dendritic cell	UBERON:0001832	sublingual gland	sublingual gland	38	12.536846376626713
CL:0000451	dendritic cell	dendritic cell	UBERON:0001736	submandibular gland	submandibular gland	55	12.536846376626713
CL:0000235	macrophage	macrophage	UBERON:0001736	submandibular gland	submandibular gland	62	12.15969036802747
CL:0000235	macrophage	macrophage	UBERON:0001832	sublingual gland	sublingual gland	44	12.15969036802747
CL:0000192	smooth muscle cell	smooth muscle cell	UBERON:0001831	parotid gland	parotid gland	33	11.861281145996408
CL:0000451	dendritic cell	dendritic cell	UBERON:0001831	parotid gland	parotid gland	19	9.31876906606233
CL:0000235	macrophage	macrophage	UBERON:0001831	parotid gland	parotid gland	26	8.941613057463087
CL:0000669	pericyte	pericyte	UBERON:0001832	sublingual gland	sublingual gland	49	6.3769937426485654
CL:0000669	pericyte	pericyte	UBERON:0001736	submandibular gland	submandibular gland	67	6.3769937426485654
CL:0000097	mast cell	mast cell	UBERON:0001832	sublingual gland	sublingual gland	45	5.116328414860092
CL:0000097	mast cell	mast cell	UBERON:0001736	submandibular gland	submandibular gland	63	5.116328414860092
CL:0000136	adipocyte	adipocyte	UBERON:0001831	parotid gland	parotid gland	17	5.021208680202861
CL:0000669	pericyte	pericyte	UBERON:0001831	parotid gland	parotid gland	30	3.158916432084183
CL:0000097	mast cell	mast cell	UBERON:0001831	parotid gland	parotid gland	27	1.89825110429571
CL:0000987	IgA plasma cell	IgA secreting plasma cell	UBERON:0001831	parotid gland	parotid gland	23	
CL:4052048	intercalated cell of salivary gland	intercalated duct epithelial cell	UBERON:0001831	parotid gland	parotid gland	24	
CL:4052049	striated cell of salivary gland	striated duct epithelial cell	UBERON:0001831	parotid gland	parotid gland	34	
CL:0000987	IgA plasma cell	IgA secreting plasma cell	UBERON:0001832	sublingual gland	sublingual gland	41	
CL:4052048	intercalated cell of salivary gland	intercalated duct epithelial cell	UBERON:0001832	sublingual gland	sublingual gland	42	
CL:0000987	IgA plasma cell	IgA secreting plasma cell	UBERON:0001736	submandibular gland	submandibular gland	59	
CL:4052048	intercalated cell of salivary gland	intercalated duct epithelial cell	UBERON:0001736	submandibular gland	submandibular gland	60	
CL:4052049	striated cell of salivary gland	striated duct epithelial cell	UBERON:0001736	submandibular gland	submandibular gland	71	
