s	slabel	user_slabel	o	olabel	user_olabel	row_number
CL:0000062	osteoblast	osteoblast	UBERON:0009980	condyle of femur	Distal Femur	32
CL:0000062	osteoblast	osteoblast	CL:0000062	osteoblast	Osteoblasts	32
CL:0000136	fat cell	fat cell	UBERON:0009980	condyle of femur	Distal Femur	42
CL:0000137	osteocyte	osteocyte	UBERON:0009980	condyle of femur	Distal Femur	31
CL:0000137	osteocyte	osteocyte	CL:0000137	osteocyte	Osteocytes	31
CL:0000669	pericyte	pericyte cell	UBERON:0009980	condyle of femur	Distal Femur	38
CL:0000743	hypertrophic chondrocyte	hypertrophic chondrocyte	UBERON:4000088	mineralized cartilage tissue	Mineralized Cartilage	29
CL:0000743	hypertrophic chondrocyte	hypertrophic chondrocyte	CL:0000743	hypertrophic chondrocyte	Hypertrophic Chondrocytes	29
CL:0000743	hypertrophic chondrocyte	hypertrophic chondrocyte	UBERON:0009980	condyle of femur	Distal Femur	28
CL:0000778	mononuclear osteoclast	mononuclear osteoclast	UBERON:0009980	condyle of femur	Distal Femur	35
CL:0000779	multinuclear osteoclast	multinuclear osteoclast	UBERON:0009980	condyle of femur	Distal Femur	34
CL:0002262	endothelial cell of sinusoid	endothelial cell of sinusoid	UBERON:0009980	condyle of femur	Distal Femur	40
CL:0007010	preosteoblast	preosteoblast	UBERON:0009980	condyle of femur	Distal Femur	39
CL:0007010	preosteoblast	preosteoblast	CL:0007010	preosteoblast	Preosteoblast	39
CL:1001607	articular chondrocyte	articular chondrocyte	UBERON:0009980	condyle of femur	Distal Femur	25
CL:1001607	articular chondrocyte	articular chondrocyte	UBERON:0009980	condyle of femur	Distal Femur	26
CL:1001607	articular chondrocyte	articular chondrocyte	CL:0000744	columnar chondrocyte	Columnar Chondrocytes	27
CL:1001607	articular chondrocyte	articular chondrocyte	UBERON:0009980	condyle of femur	Distal Femur	27
CL:2000008	microvascular endothelial cell	microvascular endothelial cell	UBERON:0007195	stroma of bone marrow	Bone Marrow Stroma	37
UBERON:0000387	meniscus	Meniscus	UBERON:0001485	knee joint	knee joint	17
UBERON:0001437	epiphysis	Epiphyseal Bone	UBERON:0009980	condyle of femur	Distal Femur	30
UBERON:0002018	synovial membrane of synovial joint	Synovial membrane	UBERON:0001485	knee joint	knee joint	21
UBERON:0002371	bone marrow	Marrow elements	UBERON:0009980	condyle of femur	Distal Femur	43
UBERON:0002371	bone marrow	Bone Marrow	UBERON:0009980	condyle of femur	Distal Femur	37
UBERON:0002446	patella	Patella	UBERON:0001485	knee joint	knee joint	14
UBERON:0002483	trabecular bone tissue	trabecular bone	UBERON:0009980	condyle of femur	Distal Femur	36
UBERON:0003668	synovial bursa	Synovial Bursa	UBERON:0001485	knee joint	knee joint	22
UBERON:0006136	unmyelinated nerve fiber	unmyelinated nerve fiber	UBERON:0009980	condyle of femur	Distal Femur	41
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	43
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	42
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	39
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	37
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	40
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	38
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	41
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	44
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	35
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	24
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	25
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	26
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	27
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	36
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	29
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	28
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	30
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	31
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	32
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	33
UBERON:0009980	condyle of femur	Distal Femur	UBERON:0001485	knee joint	knee joint	34
UBERON:0009989	condyle of tibia	condyle of tibia	UBERON:0004098	tibial plateaux	Tibial Plateau	12
UBERON:0010996	articular cartilage of joint	Articular cartilage of a joint	UBERON:0009984	medial condyle of femur	Medial Condyles	24
UBERON:0014848	tendon of quadriceps femoris	Patellar Tendon	UBERON:0001485	knee joint	knee joint	15
UBERON:0016400	infrapatellar fat pad	Infrapatellar fat pad	UBERON:0001485	knee joint	knee joint	23
UBERON:4000088	mineralized cartilage tissue	Mineralized Cartilage	UBERON:0009980	condyle of femur	Distal Femur	29
